EMPRESA,NOME COMERCIAL,SUBSTÂNCIA ACTIVA,DOSAGEM,FORMA,APRESENTAÇÃO
"GENERICS & SPECIALITIES, Lda",MEBENDAZOL SUSPENSÃO ORAL,Mebendazol,100mg/5mL,Suspensão Oral,Embalagem de 30ml
SOCIEDADE FARMACÊUTICA JORDANA,AZEFEN 200,Ibuprofeno,200mg,Comprimidos,embalagem de 500 comprimidos
SOCIEDADE FARMACÊUTICA JORDANA,AZEFEN 400,Ibuprofeno,400mg,Comprimidos,embalagem de 500 comprimidos
"MEDIFARMA, LDA",COMBACT - HIB,Polissacarideo Haemophilus influenza  tipo B Conjugado com a protéina tetanus +toxoide difterico purificado + toxoide tetânico purificado + suspensão inactiva Bordetella pertussis,10mcg+ 30U.I + 60I.U + 4IU,Suspensão injectável,Frasco de 1 ou 10 doses
"MEDIS FARMACÊUTICA, LDA",NITRATO DE MICONAZOL,"Miconazol, Nitrato",20mg/g,Loção cremosa,Frasco de 30g
"MEDIS FARMACÊUTICA, LDA",COLOSAR - DENK 50/12.5,Losartan Potássico + Hidroclorotiazida,50mg + 12.5mg,Comprimidos,2 blister de 14 comprimidos
"MEDIS FARMACÊUTICA, LDA",LOSAR - DENK 50,Losartan Potássico,50mg,comprimidos revestidos,2 blister de 14 comprimidos
"MEDIS FARMACÊUTICA, LDA",LOSAR - DENK 100,Losartan Potássico,100mg,comprimidos revestidos,2 blister de 14 comprimidos
"MEDIS FARMACÊUTICA, LDA",ONGLINEX®,"L-cistina + Piridoxina, cloridrato (Vit.B6)",300mg + 50mg,Cápsulas,Blister de 100 e de 180 Cápsulas
"MEDIS FARMACÊUTICA, LDA",METOCLOPRAMIDA MEDINFAR,"Metoclopramida, Hidrocloreto",10mg/2ml,Injectável,Embalagem de 6 ampolas de 2ml
"NATUR PHARMA, LDA",DEPAINe/c 50,Diclofenac sódio,50mg,Comprimidos revestidos,10 blister de 10 comprimidos
"NATUR PHARMA, LDA",DEPAIN SR 100,Diclofenac sódio,100mg,Comprimidos revestidos,10 blister de 10 comprimidos
"MEDÁFRICA, Lda",SAFETELMI 40,Telmisartan,40mg,Comprimidos,3 blister de 10 comprimidos
"MEDÁFRICA, Lda",SAFETELMI 80,Telmisartan,80mg,Comprimidos,3 blister de 10 comprimidos
"GENERICS & SPECIALITIES, Lda",MIFITON,Mifepristona,200mg,comprimidos,embalagem de 3 carteiras de 1 commprimidos
"GENERICS & SPECIALITIES, Lda",FLUT-250,Flutamida,250mg,comprimidos,10 blister de 10 comprimidos
"GENERICS & SPECIALITIES, Lda",PILENIL OINTMENT,Lidocaina hidrocloreto + Oxido de Zinco,"0,70% + 6,60%",Pomada,Tubo de 25g
"NATUR PHARMA, LDA",CYNOFER,Feredetate de Sodio + acido Folico + Vitamina B12,231mg + 1.5mg + 15 mcg,Comprimido revestido,Embalagem contendo blister de 10 x 10 comprimidos
"NATUR PHARMA, LDA",DESLODINE-10,Desloratadina,10mg,comprimidos revestidos,Blister de 10x10 comprimidos
"NATUR PHARMA, LDA",REPISPRIN PLUS,"Clopidogrel, Bissulfato + Acido acetil salicílico",75mg + 75mg,comprimidos revestidos,3 blister de 10 comprimidos
"NATUR PHARMA, LDA",ACECLORAN,Paracetamol + serratiopeptidase + Aceclofenac,50mg +15mg + 100mg,comprimidos revestidos,Blister de 10x10 comprimidos
"GENERICS & SPECIALITIES, Lda",FOLIAC,Ácido Fólico,5mg,Comprimidos,Embalagem de 30comprimidos e frasco de 1000 comprimidos
"GENERICS & SPECIALITIES, Lda",GLOBINA,Ferro (III) + Ácido fólico,"50mg + 0,5mg",Xarope,Frascos de 200 ml
"MEDIMPORT, LDA",ATACAND,"Candesartan, xilexetil",8mg,Comprimidos,embalagem de7 e de 28 comprimidos
"MEDIMPORT, LDA",HYTACAND,Candesartan cilexetil + Hidroclorotiazida,"16mg + 12,5mg",Comprimidos,embalagem de 28 e de 56 comprimidos
"MEDIMPORT, LDA",ATACAND,"Candesartan, xilexetil",16mg,Comprimidos,embalagem de 56 comprimidos
"MEDIMPORT, LDA",ATACAND,"Candesartan, xilexetil",32mg,Comprimidos,embalagem de 56 comprimidos
"NATUR PHARMA, LDA",ESOFLUX - 20,"Esomeprazol, Magnésio",20mg,Comprimidos revestidos,embalagem de 10 comprimidos
"MEDIMPORT, LDA",ARIMIDEX,Anastrozol,1mg,Comprimidos revestidos,Embalagem de 20 e de 30 Comprimidos
"AFRI FARMÁCIA, LDA",FUROSEMIDE,Furosemida,40mg,Comprimidos,Frasco de 1000 comprimidos
"AFRI FARMÁCIA, LDA",EMTRICITABINA E TENOFOVIR,Tenofovir disopropil fumarato + Emtricitabina,300mg + 200mg,Comprimidos,Frasco de 30 comprimidos
"AFRI FARMÁCIA, LDA",METRONIDAZOL,Metronidazol,500mg/100mL,Injectável,frasco de 100ml
HEALTH SCIENCE FARMACEUTICA LDA,PREDNISOLONE,Prednisolona,5mg,Comprimidos,2 blister de 10 comprimidos
"PHARMANOVA, Lda",PHARMA-Q BUPIVACAINE SPINAL WITH DEXTROSE INJECTION 20mg/4ml,"Bupivacaina, hidrocloreto",20mg/4mL,Solução Injectável,Ampola de 5mL
MAPUTO HEALTH CARE Lda,FUNGBAN,"Terbinafina, Cloridrato",250mg,Comprimidos,1 blister de 9 comprimidos
"AFRI FARMÁCIA, LDA",BUPIVACAINA HIDROCLORIDO E EPINEFRINA INJECTÁVEL,"Bupivacaina, hidroclorido + Epinefrina, bitartrate",5mg/20mL + 0.005mg/20mL,Solução Injectável,frasco de 20mL
"AFRI FARMÁCIA, LDA",PANCURONIUM BROMIDE,Brometo de Pancurónio,2mg,Solução Injectável,ampola de 2mL
"AFRI FARMÁCIA, LDA",METHYLERGONOVINE MALEATO,"Metilergometrina, maleato",0.2mg,Solução Injectável,ampola de 1ml
"AFRI FARMÁCIA, LDA",SUCCINYLCHOLINE CHLORIDE,"Succinilcolina, cloreto",50mg/ml,Solução Injectável,Frasco de 10ml
"AFRI FARMÁCIA, LDA",WOMAPLAT - 150,Carboplatina,150mg/15ml,Solução Injectável,Frasco de 20ml
"AFRI FARMÁCIA, LDA",WOMAPLAT - 450,Carboplatina,450mg/45ml,Solução Injectável,ampola de 50ml
"MEDIMOC, SA",STRESSAN,"Racealfatocoferol, Acetato + Acido ascórbico + ácido fólico + cianocobaçlamina + cloridrato de priridoxina + Mononitrato de tiamina + nicotinamida + pantotenato de cálcio + riboflavina + óxido de cobre + óxido de zinco",45UI + 600mg + 0.50mg + 0.025mg + 10mg + 30mg + 100mg + 25mg + 10mg +3.76mg + 29.75mg,Comprimidos,Embalagem de 30 comprimidos
"AFRI FARMÁCIA, LDA",OXYTOCIN,Oxitocina,5UI/ml,Solução Injectável,ampola de 1ml
"AFRI FARMÁCIA, LDA",THIORIDAZINE HYDROCHLORIDE,"Tioridazina, Hidrocloreto",100mg,Comprimidos,embalagem de 100 comprimidos
"AFRI FARMÁCIA, LDA",AMLODIPINE BASILATO,"Amlodipina, besilato",10mg,Comprimidos,Frasco de 30 comprimidos
"AFRI FARMÁCIA, LDA",AMILORIDE & HYDROCHLOROTHIAZIDA,"Amilorido, cloridrato + Hidroclorotiazida",5mg + 50mg,Comprimidos,"Frasco de 1000 comprimidos, 10x 10 e 3 x10"
"AFRI FARMÁCIA, LDA",CHLORANPHENICOL,Cloranfenicol,250mg,Cápsulas,Frasco de 1000 cápsulas e 10x10
"AFRI FARMÁCIA, LDA",OMEPRAZOLE DELAYEDE RELEASE,Omeprazol,20mg,Cápsulas,"Frasco de 500 cápsulas, 10x10"
HEALTH SCIENCE FARMACEUTICA LDA,DEPOFORT B12,"Hidroxicobalamina, acetato + disódio Hidrogeno fosfato anidrido + álcool  Benzilico + ácido acetico + cloreto de sódio",1mg + 0.191mg + 10mg + 0.000144ml + 7.703mg,Injectável,2 ampolas de 1ml
HEALTH SCIENCE FARMACEUTICA LDA,DEPOVITE B12,"Hidroxicobalamina, acetato",1000mcg,Injectável,3 ampolas de 1ml
HEALTH SCIENCE FARMACEUTICA LDA,HALOTHANE - PHARCO,Halotana,100%,Liquido para inalação,garrafa de 250ml
TATA DE MOÇAMBIQUE,FAMAK - 40,Famotidina,40mg,comprimidos,10 blister de 10 comprimidos
TATA DE MOÇAMBIQUE,TRAMAIN - 100,Tramadol,100mg,cápsulas,10 blister de 10 cápsulas
TATA DE MOÇAMBIQUE,NAPAIN,Acido nalidixico,500mg,comprimidos,10 blister de 10 cápsulas
HEALTH SCIENCE FARMACEUTICA LDA,CEFZIM,Ceftazidima,1g,pó para injecção,frasco de 1g
HEALTH SCIENCE FARMACEUTICA LDA,AZOMYCIN,Azitromicina,200mg/5ml,pó para suspensão oral,frasco de 15ml
HEALTH SCIENCE FARMACEUTICA LDA,CIPROFAR,ciprofloxacina,500mg,Comprimidos revestidos,blister de 10 comprimidos
HEALTH SCIENCE FARMACEUTICA LDA,FARCOLIN SYRUP,"salbutamol, sulfato + Cloreto de Amonia",2.4mg + 100mg,xarope,Frasco de 120ml
"FARMÉDICA, Lda",AMLODIPINA FARMOZ,"Amlodipina, besilato",5mg,Comprimidos,Embalagem de 60 comprimidos
"FARMÉDICA, Lda",AMLODIPINA FARMOZ,"Amlodipina, besilato",10mg,Comprimidos,Embalagem de 60 comprimidos
"FARMÉDICA, Lda",FLUCONAZOL FARMOZ,Fluconazol,150mg,Cápsulas,Embalagem de 2 comprimidos
"FARMÉDICA, Lda",FLUCONAZOL FARMOZ,Fluconazol,200mg,Cápsulas,Embalagem de 14 comprimidos
"GENERICS & SPECIALITIES, Lda",BASALOG,Insulina Glargina (origem no rDNA),100UI/ml,Solução injectavel,Cartucho de 5 X 3ml
"GENERICS & SPECIALITIES, Lda",BASALOG,Insulina Glargina (origem no rDNA),100UI/ml,Solução injectavel,Frascos de 3ml e de 10ml
"GENERICS & SPECIALITIES, LDA",INSUGEN - R (REGULAR),Insulina humana (insulina de origem do ADN humano recombinante),100UI/5mL,Injectável,Cartuchos de 5 x 3mL
"GENERICS & SPECIALITIES, LDA",INSUGEN - N (NPH),Insulina humana (insulina de origem do ADN humano recombinante,100UI/5mL,Injectável,Cartuchos de 5 x 3mL
"GENERICS & SPECIALITIES, LDA",INSUGEN - 30/70 (BIFASICO),Insulina humana (insulina de origem do ADN humano recombinante,100UI/5mL,Injectável,Cartuchos de 5 x 3mL
"MEDIMPORT, LDA",SEROQUEL SR 50,"Quetiapina, Fumarato",50mg,Comprimido de liberacao prolongada,Embalagens  de 10 e de 60 comprimidos
"MEDIMPORT, LDA",SEROQUEL SR 200,"Quetiapina, Fumarato",200mg,Comprimido de liberacao prolongada,Embalagens  de 10 e de 60 comprimidos
"MEDIMPORT, LDA",SEROQUEL SR 300,"Quetiapina, Fumarato",300mg,Comprimido de liberacao prolongada,Embalagens  de 10 e de 60 comprimidos
"MEDIMPORT, LDA",SEROQUEL SR 400,"Quetiapina, Fumarato",400mg,Comprimido de liberacao prolongada,Embalagens  de 60 comprimidos
MEDIMPORT LDA,DIPRIVAN® 1%,Propofol,10mg/ml,emulsão Injectável,Seringa pre cheia de 20 e 50ml
MEDIMPORT LDA,DIPRIVAN® 2%,Propofol,20mg/ml,emulsão Injectável,Seringa pre cheia de 50ml
"AFRI FARMÁCIA, LDA",NITROGLYCERIN,Nitroglicerina,25mg/5ml,Injectável,5 ampola de 5ml
"AFRI FARMÁCIA, LDA",MONAST 4,Montelucaste de Sódio,4mg,Comprimidos mastigaveis,Embalagem de 3 blistersx 10 comprimidos
"AFRI FARMÁCIA, LDA",VERAPAMIL,"Verapamil, hidrocloreto",5mg/2ml,Solução esteril para Injecçao,ampola de 2ml
"AFRI FARMÁCIA, LDA",AMINOPHYLLINE,Aminofilina,24mg/mL,Solução injectavel,10 ampola de 5mL
HEALTH SCIENCE FARMACEUTICA LDA,DEPREBAN,Fluoxetina,20mg,Cápsulas,Embalagem de 10 cápsulas
HEALTH SCIENCE FARMACEUTICA LDA,KETOTI PHARCO,"Ketotifeno, fumarato",1mg,Comprimidos revestido,2 blister de 10 comprimidos
HEALTH SCIENCE FARMACEUTICA LDA,AMLODIPINE TABLETS,"Amlodipina, besilato",10mg,comprimidos,2 blister de 10 comprimidos
HEALTH SCIENCE FARMACEUTICA LDA,NEOSTGMINE METHYL SULPHATE AMPOULES,"Neostigmina, metil sulfato",0.5mg,Injectável,5 ampolas de 1ml
HEALTH SCIENCE FARMACEUTICA LDA,TAMOXIFEN,"tamoxifeno, citrato",20mg,Comprimidos,2 blister de 10 comprimidos
HEALTH SCIENCE FARMACEUTICA LDA,ULSTOP,Omeprazol,20mg,Cápsulas,embalagem de 14 cápsulas
HEALTH SCIENCE FARMACEUTICA LDA,AZROLID TABLETS,"Azitromicina, Di-hidrato",500mg,Comprimidos revestidos,Blister de 3 comprimidos
HEALTH SCIENCE FARMACEUTICA LDA,AMRISTATIN TABLETS,Sinvastatina,20mg,Comprimidos revestidos,Embalagem de 10 comprimidos
"AFRI FARMÁCIA, LDA",RIFAMPICIN + ISONIAZID,Rifampicina + Isoniazida,60mg +30mg,Comprimidos dispersível,3 blister de 28 comprimidos
HEALTH SCIENCE FARMACEUTICA LDA,FARCODOXIN CAPSULES,Doxiciclina,100mg,Cápsulas,Embalagem de 2 blister de 5 cápsulas
HEALTH SCIENCE FARMACEUTICA LDA,FUNGI - FREE DROPS,Nistatina,10.000.000UI,Gotas orais,Frasco de 30ml
"MEDICURA, LDA",LAEOTARIN ORAL GEL,"Miconazol, nitrato",20mg,Gel oral,Bisnaga de 40g
"MEDICURA, LDA",LECOTRIM TABLETS,Sulfametoxazol + Trimetoprim,400mg + 80mg,Comprimidos,Blister de 10 x 10 comprimidos
"MEDICURA, LDA",KOFED MULTI ACTION SYRUP,"Triprolidona, cloridrato + Pseudoefedrina, cloridrato",1.25mg + 30mg,Xarope,Frasco de 100mL
"MEDICURA, LDA",KOFED DMH SYRUP,"Triprolidona, cloridrato + Pseudoefedrina, cloridrato + Dextrometorfano",1.25mg + 30mg + 10mg,Xarope,Frasco de 100mL
"MEDICURA, LDA",KOFED COMPOUND LINCTUS,"Triprolidona, cloridrato + Pseudoefedrina, cloridrato + Codeína",1.25mg + 30mg + 10mg,Xarope,Frasco de 100mL
HEALTH SCIENCE FARMACEUTICA LDA,CEFAXONE,Ceftriaxona,1g,Pó para injecção,Frasco de 1g
"MEDIS FARMACÊUTICA, LDA",VENTOLIN ROTACAPS,"Salbutamol, Sulfato",264mcg,Cápsula com pó para inalação,embalagem de 1 analador
"UNITEC, Lda",ATENOLOL GENERIS,Atenolol,50mg,Comprimidos revestidos,Blister de 60 comprimidos
"MEDIS FARMACÊUTICA, LDA",AMOXICLAV - DENK 500/62.5,Amoxiciclina trihidratada e+ Clavulanato de potassio,500mg + 62.5mg,Comprimido revestido,2 blisters de 8 comprimidos
MAPUTO HEALTH CARE Lda,FAMY - DEPO,"Medroxiprogesterona, acetato",150mg/ml,suspensão injectável,20 frascos de 1ml
MAPUTO HEALTH CARE Lda,ZINNIA,Etinilestradiol + Levonorgestrel,0.03mg + 0.15mg,Comprimidos revestidos,blister de 21 comprimidos
"GENERICS & SPECIALITIES, Lda",MUPIBACT OINTMENT,Mupirocina,2%,Pomada Tópica,bisnaga de 5g e de 15g
"GENERICS & SPECIALITIES, Lda",ETOIN - 100,Fenitoína Sódica,100mg,Comprimidos,Blister de 10 x 10 comprimidos
"GENERICS & SPECIALITIES, Lda",SEPTLON,"Clorhexidina, gluconato + Cetrimida","15% m/v + 7,5%m/v",Solução antiseptica,frasco de 500ml e de 1000ml
"GENERICS & SPECIALITIES, Lda",METH - 25MG,Metotrexato,"2,5mg",Comprimidos,blister de 10 x10 comprimidos
"LUSOFARMA, LDA",STRIATAL,Mesilato de di-hidroergocriptina,20mg,Comprimidos,Embalagem de 20 e de 60 Comprimidos
"NATUR PHARMA, LDA",PROCLOR,Omeprazol,40mg,cápsulas gastro-resistentes,Embalagem de 60 cápsulas
"LIFE PHARMA, Lda",MOXTEC DS 125,"Amoxicilina, Trihidrato",125mg/5ml,Pó para suspensão,Frasco de 100ml
"LIFE PHARMA, Lda",ESZ 250,Eritromicina,250mg,Pó para suspensão,Frasco de 100ml
"LIFE PHARMA, Lda",MOXTEC 500,"Amoxicilina, Trihidrato",500mg,Cápsulas,10 blister de 10 cápsulas e frasco de 1000 cápsulas
"LIFE PHARMA, Lda",DICLOZE GEL,Diclofenac de sódio,10mg,Gel,Bisnaga de 30g
"UNITEC, Lda",INFUMET - 500,"Metformina, Cloridrato",500mg,Comprimidos revestidos,10 blister de 10 comprimidos e frasco de 1000comp
"UNITEC, Lda",DICLOZE 50,Diclofenac de sódio,50mg,Comprimidos revestidos,blister de 10 comprimidos x 5 x 2 e frasco de 1000comp
"UNITEC, Lda",PARAZE SUSP,Paracetamol,125mg/5ml,Xarope,Frasco de 100ml
"UNITEC, Lda",IBUTEC - 400,Ibuprofeno,400mg,Comprimidos,10 blister de 10 comprimidos e frasco de 1000comp
"UNITEC, Lda",IBUTEC - 200,Ibuprofeno,200mg,Comprimidos,10 blister de 10 comprimidos e frasco de 1000comp
"UNITEC, Lda",DICLOZE Inj,Diclofenac de sódio,25mg,Solução injectavel,Ampola de 30ml
"UNITEC, Lda",AMOXICILINA + ÁCIDO CLAVULÂNICO GENERIS,Amoxicilina + Ácido Clavulânico,500mg + 125mg,Comprimidos revestidos,Blister de 16 comprimidos
"UNITEC, Lda",ENALAPRIL + HIDROCLOROTIAZIDA GENERIS,Enalapril + Hidroclorotiazida,20mg + 12.5mg,Comprimidos,Blister de 56 comprimidos
GLOPHARMA,SILDENAFIL GENERIS 25,Sildenafil,25mg,Comprimidos revestidos,Embalagem de 4 comprimidos
GLOPHARMA,SILDENAFIL GENERIS 50,Sildenafil,50mg,Comprimidos revestidos,Embalagem de 4 e de 8 comprimidos
GLOPHARMA,SILDENAFIL GENERIS 100,Sildenafil,100mg,Comprimidos revestidos,Embalagem de 4 comprimidos
MEDIMPORT LDA,SINVASTATINA BLUESAR,Sinvastatina,10mg,Comprimidos revestidos,Embalagem de 20 e de 60 Comprimidos
MEDIMPORT LDA,SINVASTATINA BLUESAR,Sinvastatina,20mg,Comprimidos revestidos,Embalagem de 60 comprimidos
MEDIMPORT LDA,SINVASTATINA BLUESAR,Sinvastatina,40mg,Comprimidos revestidos,Embalagem de 60 comprimidos
MEDIMPORT LDA,DICLOFENAC BLUEPHARMA,Diclofenac sódico,10mg/g,Gel,Bisnaga de 100g
AFRICA LAB LDA,METRONIDAZOLE 250mg,Metronidazol,250mg,Comprimidos revestidos,100 blister de 10 comprimidos
AFRICA LAB LDA,CEVAMOL EFFERVESCENT TABLETS,Vitamina C + Paracetamol,250mg + 400mg,Comprimidos efervescentes,frasco de 12 comprimidos
AFRICA LAB LDA,RIVO,Ácido Acetilsalicílico,500mg,Comprimidos,100 blister de 10 comprimidos
AFRICA LAB LDA,SUTRIM,Sulfametoxazol + Trimetoprim,200mg/5ml + 40mg/5ml,Suspensão Oral,Frasco de 100ml
AFRICA LAB LDA,ENTAZOLE ORAL SUSPENSION,Metronidazol,125mg/5ml,Suspensão Oral,Frasco de 120ml
AFRICA LAB LDA,IBUGESIC,Ibuprofeno,200mg,Comprimidos,3 blister de 10 comprimidos
AFRICA LAB LDA,SUTRIM,Sulfametoxazol + Trimetoprim,400mg + 80mg,Comprimidos,20 blister de 10 comprimidos
"NATUR PHARMA, LDA",FORMOTEROL FARMOZ,"Formoterol, Fumarato",12mcg,Pó para inalação em cápsula dura,Embalagem de 60 cápsulas
"NATUR PHARMA, LDA",REPISPIRIN,Ácido Acetilsalicílico,500mg,Comprimidos,Blister de 10 x 10 comprimidos
GLOPHARMA,REUMOLIDE 30mg/g GEL,Nimesulida,30mg/g,Gel,Bisnaga de 50g
GLOPHARMA,ALPRAZOLAM GENERIS 0.5mg COMPRIMIDOS,Alprazolam,0.5mg,Comprimidos,Embalagem de 60 comprimidos
GLOPHARMA,TRICALMA,Ibuprofeno,200mg,Comprimidos revestidos,Embalagem de 20 comprimidos
GLOPHARMA,AZITROMICINA GENERIS,"Azitromicina, Di-hidrato",500mg,Comprimidos revestidos,Blister de 3 comprimidos
"NATUR PHARMA, LDA",AZITRIX,"Amoxicilina, di-hidratada",200mg/5mg,Suspensão Oral,Frasco de 30ml
"WELLWORTH, LDA",SEROBID INHALER (CFC Free),Salmeterol,25mcg,Aerosol,120 Doses métricas
"UNITEC, Lda",AZIF 500,"Azitromicina, Di-hidrato",500mg,Comprimidos revestidos,10 Blisters de 3 comprimidos e frasco de 1000 comprimidos
"LIFE PHARMA, Lda",MOXTEC DS 250,"Amoxicilina, trihidrato",250mg/5ml,Pó para suspensão,garrafa de 100ml
"UNITEC, Lda",LORATADINA GENERIS,Loratadina,10mg,Comprimidos,embalagem de 20 comprimidos
"GENERICS & SPECIALITIES, Lda",BESTOR 5,Rosuvastatina Cálcica,5mg,Comprimidos,10 blister de 10 comprimidos
"GENERICS & SPECIALITIES, Lda",BESTOR 10,Rosuvastatina Cálcica,10mg,Comprimidos,10 blister de 10 comprimidos
"GENERICS & SPECIALITIES, Lda",BESTOR 20,Rosuvastatina Cálcica,20mg,Comprimidos,10 blister de 10 comprimidos
"LIFE PHARMA, Lda",INFUTRAX,Celftriaxona,1000mg,pó estéril para injecçâo,Frasco de 10mL
"UNITEC, Lda",QFATE,"Quinina, Sulfato",300mg,Comprimidos,10 blister de 10 comprimidos e frasco de 1000comp
PHARMALIFE Lda,OMEPRAZOL TEVA 20mg,Omeprazol,20mg,Cápsulas,Blister de 14 cápsulas e de 56 cápsulas gastrorresistentes
PHARMALIFE Lda,OMEPRAZOL TEVA 40mg,Omeprazol,40mg,Cápsulas,Blister de 56 cápsulas gastrorresistentes
PHARMALIFE Lda,IRBESARTAN TEVA,Irbesartan,75mg,Comprimidos revestidos,Blister de 14 comprimidos e de 28 comprimidos
PHARMALIFE Lda,IRBESARTAN TEVA,Irbesartan,150mg,Comprimidos revestidos,Blister de 14 comprimidos e de 28 comprimidos
PHARMALIFE Lda,IRBESARTAN TEVA,Irbesartan,300mg,Comprimidos revestidos,Blister de 14 comprimidos e de 28 comprimidos
PHARMALIFE Lda,AZITROMICINA Teva,Azitromicina,500mg,comprimidos,Embalagem de 3 comprimidos
PHARMALIFE Lda,AMLODIPINA TEVA,"Amlodipina, besilato",5mg,comprimidos,embalagem de 20 e 56 comprimidos
PHARMALIFE Lda,AMLODIPINA TEVA,"Amlodipina, besilato",10mg,comprimidos,embalagem de 20 e 56 comprimidos
MEDIMPORT LDA,CASODEX® 50mg,Bicalutamida,50mg,Comprimidos revestidos,embalagem de 30 comprimidos
MEDIMPORT LDA,CASODEX® 150mg,Bicalutamida,150mg,Comprimidos revestidos,embalagem de 28 comprimidos
"UNITEC, Lda",INFURAN 150,"Ranitidina, cloridrato",150mg,Comprimidos revestidos,Embalagem de 10 blister de 10 comp e frasco de 500 comprimidos
"LIFE PHARMA, Lda",FENOPEN 500,Fenoxmetilpenicilina,500mg,Comprimidos,Embalagem de 10 blister de 10 comp e frasco de 1000 comprimidos
"LIFE PHARMA, Lda",FENOPEN 250,Fenoxmetilpenicilina,250mg/5ml,Suspensão Oral,Embalagem de 10 blister de 10 comp e frasco de 1000 comprimidos
"LIFE PHARMA, Lda",INFUZE,"Clorfeniramina, maleato",4mg,Comprimidos,Embalagem de 10 blister de 10 comp
"LIFE PHARMA, Lda",INFUGYL SUSPENSION,Metronidazol,200mg/5ml,Suspensão Oral,Frasco de 100ml
"LIFE PHARMA, Lda",URITRIM SUSPENSION,CO- Trimoxazol,200mg + 40mg/5ml,Suspensão Oral,Frasco de 100ml
"LIFE PHARMA, Lda",URITRIM,CO- Trimoxazol,400mg + 80mg,Comprimidos,10 blister de 10 comprimidos e frasco de 1000comp
"UNITEC, Lda",INFUGYL 250,Metronidazol,250mg,Comprimidos revestidos,10 blister de 10 comprimidos e frasco de 1000comp
"UNITEC, Lda",INFUGYL I.V,Metronidazol,500mg/100ml,Solução estéril para injecção,garrafa de 100ml
"LIFE PHARMA, Lda",PRENON 5,Prednisolona,5mg,Comprimidos,blister de 10x5x2 e frasco de 500 comprimidos
GLOPHARMA,PARACETAMOL GENERIS,Paracetamol,1000mg,Comprimidos,Embalagem de 18 comprimidos
"GENERICS & SPECIALITIES, Lda",NETRACORT SKIN OINTMENT,"Hidrocortisona, acetato",1%,Pomada Tópica,bisnaga de 15g
PHARMALIFE Lda,SINVASTATINA TEVA,Sinvastatina,10mg,Comprimidos revestidos,Blister de 20 e de 50 comprimidos
PHARMALIFE Lda,SINVASTATINA TEVA,Sinvastatina,20mg,Comprimidos revestidos,Blister de 60 comprimidos
PHARMALIFE Lda,SINVASTATINA TEVA,Sinvastatina,40mg,Comprimidos revestidos,Blister de 50 e de 60 comprimidos
PHARMALIFE Lda,LOSARTAN TEVA,Losartan Potássico,50mg,Comprimidos revestidos,Blister de 14 e de 56 comprimidos
PHARMALIFE Lda,LOSARTAN TEVA,Losartan Potássico,100mg,Comprimidos revestidos,Blister de 28 e de 56 comprimidos
MEDIMPORT LDA,AMOXICILINA + ACIDO CLAVULANICO BLUEPHARMA,Amoxicilina + Ácido Clavulânico,500mg + 125mg,comprimidos revestidos,blister de 16 unidades
MEDIMPORT LDA,AMOXICILINA + ACIDO CLAVULANICO BLUEPHARMA,Amoxicilina + Ácido Clavulânico,875mg + 125mg,comprimidos revestidos,blister de 16 unidades
AFRICA LAB LDA,ROMAFEN gel,Diclofenac,1 mg,gel,bisnaga de 20 mg
GLOPHARMA,TRAMADOL Generis 50 mg capsulas,"Tramadol, cloridrato",50mg,Cápsulas,Blister
GLOPHARMA,GLUCOSAMINA GENERIS,Glucosamina,1500mg,po par solucao oral,saquetas de 20 e 60 unidades
MISSIONPHARMA MOÇAMBIQUE,GRISEOFLUVINA,Griseofulvina,500 mg,comprimidos,Blister de 10 x 10 comprimidos e frascos de 1000 comprimidos
GLOPHARMA,AMBROXOL Generis 3mg/mL Xarope,"Ambroxol, cloridrato",3mg/mL,Xarope,1 frasco de 200 mL
AFRICA LAB LDA,GLUCOSE 10 % W/V Infusion (Dextrose 10 % W/V Intravenous Infusion),Dextrose Monohidratada,10% m/v,Infusao intravenosa,Frasco LDPE 500 ml
AFRICA LAB LDA,GLUCOSE 5 % W/V intravenous infusion BP (Dextrose 5 % W/V intravenous infusion),Dextrose Monohidratada,5% m/v,Infusao intravenosa,Frasco LDPE de 500 ml
AFRICA LAB LDA,SODIUM chloride 0.9 %,Cloreto de Sódio,0.9% m/v,Solução injectável,balao de polietileno no 500 ml (baixa densidade de polietileno)
AFRICA LAB LDA,IBUFEN Suspension,Ibuprofeno micronizado,1000mg/5 mL,Suspensão  Oral,Frasco de vidro ampar  120 mL
AFRICA LAB LDA,COMPOUND Sodium Lactate (Ringer Lactate),Lactato de sodio + Cloreto de sodio + cloreto de potassio + cloreto de potassio,0.32mg + 0.60mg + 0.04g + 0.027g,solucao para infusao intravenosa,balao de polietileno de baixa densidade de 500 ml
AFRICA LAB LDA,GLIBEN® 5 mg Tablets,Glibenclamida,5mg,comprimidos,embalagem contendo 1000 comprimidos
AFRICA LAB LDA,VITAMIN B complex,"Tiamina, hidrocloreto (Vit B1) + Riboflavina (Vit B2) + Nicotinamida",1.30 mg + 1.10 mg + 16.5 mg,comprimidos revestidos,embalagem contendo 20 blister x 10 comp
"MEDIS FARMACÊUTICA, LDA",LOTEM® SUSPENSION,Ibuprofeno + paracetamol,200mg + 250mg,Suspensâo oral,Frasco de 100ml
